Geographicarea,Indicator,Sex,TIME_PERIOD,OBS_VALUE,Unit multiplier,Unit of measure,Observation Status,Observation confidentaility,LOWER_BOUND,UPPER_BOUND,WGTD_SAMPL_SIZE,OBS_FOOTNOTE,SERIES_FOOTNOTE,DATA_SOURCE,SOURCE_LINK,CUSTODIAN,Time period activity related to when the data are collected,REF_PERIOD,COVERAGE_TIME,Current age
Australia,Mother-to-child HIV transmission rate,Total,2016,3.53,Units,Rate per 100 of Population,Estimated value,Free,2.93,4.14,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Australia,Mother-to-child HIV transmission rate,Total,2017,2.2,Units,Rate per 100 of Population,Estimated value,Free,1.69,2.86,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Australia,Mother-to-child HIV transmission rate,Total,2018,2.03,Units,Rate per 100 of Population,Estimated value,Free,1.58,2.73,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Australia,Mother-to-child HIV transmission rate,Total,2019,1.86,Units,Rate per 100 of Population,Estimated value,Free,1.39,2.6,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Azerbaijan,Mother-to-child HIV transmission rate,Total,2000,35.52,Units,Rate per 100 of Population,Estimated value,Free,27.92,43.48,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Azerbaijan,Mother-to-child HIV transmission rate,Total,2001,33.38,Units,Rate per 100 of Population,Estimated value,Free,27.83,40.73,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Azerbaijan,Mother-to-child HIV transmission rate,Total,2002,32.24,Units,Rate per 100 of Population,Estimated value,Free,27.92,38.39,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Azerbaijan,Mother-to-child HIV transmission rate,Total,2003,30.9,Units,Rate per 100 of Population,Estimated value,Free,27.76,36.2,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Azerbaijan,Mother-to-child HIV transmission rate,Total,2004,30.39,Units,Rate per 100 of Population,Estimated value,Free,27.77,33.95,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Azerbaijan,Mother-to-child HIV transmission rate,Total,2005,30.59,Units,Rate per 100 of Population,Estimated value,Free,28.13,33.42,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Azerbaijan,Mother-to-child HIV transmission rate,Total,2006,30.61,Units,Rate per 100 of Population,Estimated value,Free,28.06,33.36,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Azerbaijan,Mother-to-child HIV transmission rate,Total,2007,30.63,Units,Rate per 100 of Population,Estimated value,Free,28.19,33.41,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Azerbaijan,Mother-to-child HIV transmission rate,Total,2008,30.49,Units,Rate per 100 of Population,Estimated value,Free,27.77,33.39,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Azerbaijan,Mother-to-child HIV transmission rate,Total,2009,29.51,Units,Rate per 100 of Population,Estimated value,Free,27.06,32.14,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Azerbaijan,Mother-to-child HIV transmission rate,Total,2010,29.45,Units,Rate per 100 of Population,Estimated value,Free,27.22,31.81,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Azerbaijan,Mother-to-child HIV transmission rate,Total,2011,29.15,Units,Rate per 100 of Population,Estimated value,Free,26.81,31.52,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Azerbaijan,Mother-to-child HIV transmission rate,Total,2012,27.96,Units,Rate per 100 of Population,Estimated value,Free,25.51,30.31,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Azerbaijan,Mother-to-child HIV transmission rate,Total,2013,25.6,Units,Rate per 100 of Population,Estimated value,Free,23,28.05,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Azerbaijan,Mother-to-child HIV transmission rate,Total,2014,23.17,Units,Rate per 100 of Population,Estimated value,Free,19.01,26.22,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Azerbaijan,Mother-to-child HIV transmission rate,Total,2015,23.43,Units,Rate per 100 of Population,Estimated value,Free,19.29,26.31,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Azerbaijan,Mother-to-child HIV transmission rate,Total,2016,21.04,Units,Rate per 100 of Population,Estimated value,Free,16.08,24.37,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Azerbaijan,Mother-to-child HIV transmission rate,Total,2017,16.95,Units,Rate per 100 of Population,Estimated value,Free,12.4,20.86,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Azerbaijan,Mother-to-child HIV transmission rate,Total,2018,17.1,Units,Rate per 100 of Population,Estimated value,Free,11.66,21.04,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Azerbaijan,Mother-to-child HIV transmission rate,Total,2019,18.44,Units,Rate per 100 of Population,Estimated value,Free,13.24,22.03,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Belarus,Mother-to-child HIV transmission rate,Total,2000,24.87,Units,Rate per 100 of Population,Estimated value,Free,23.25,26.71,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Belarus,Mother-to-child HIV transmission rate,Total,2001,24.61,Units,Rate per 100 of Population,Estimated value,Free,23.01,26.26,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Belarus,Mother-to-child HIV transmission rate,Total,2002,12.08,Units,Rate per 100 of Population,Estimated value,Free,9.94,13.84,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Belarus,Mother-to-child HIV transmission rate,Total,2003,14.11,Units,Rate per 100 of Population,Estimated value,Free,12.65,15.46,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Belarus,Mother-to-child HIV transmission rate,Total,2004,12.31,Units,Rate per 100 of Population,Estimated value,Free,10.47,13.86,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Belarus,Mother-to-child HIV transmission rate,Total,2005,13.85,Units,Rate per 100 of Population,Estimated value,Free,12.24,15.15,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Belarus,Mother-to-child HIV transmission rate,Total,2006,10.26,Units,Rate per 100 of Population,Estimated value,Free,8.22,11.89,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Belarus,Mother-to-child HIV transmission rate,Total,2007,7.75,Units,Rate per 100 of Population,Estimated value,Free,4.28,9.97,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Belarus,Mother-to-child HIV transmission rate,Total,2008,10.5,Units,Rate per 100 of Population,Estimated value,Free,8.07,12.43,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Belarus,Mother-to-child HIV transmission rate,Total,2009,10.33,Units,Rate per 100 of Population,Estimated value,Free,7.61,12.07,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Belarus,Mother-to-child HIV transmission rate,Total,2010,9.37,Units,Rate per 100 of Population,Estimated value,Free,6.45,11.53,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Belarus,Mother-to-child HIV transmission rate,Total,2011,10.83,Units,Rate per 100 of Population,Estimated value,Free,7.98,12.74,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Belarus,Mother-to-child HIV transmission rate,Total,2012,9.78,Units,Rate per 100 of Population,Estimated value,Free,5.95,12.36,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Belarus,Mother-to-child HIV transmission rate,Total,2013,6.33,Units,Rate per 100 of Population,Estimated value,Free,4.48,9.29,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Belarus,Mother-to-child HIV transmission rate,Total,2014,8.33,Units,Rate per 100 of Population,Estimated value,Free,6.28,11.21,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Belarus,Mother-to-child HIV transmission rate,Total,2015,8.19,Units,Rate per 100 of Population,Estimated value,Free,6.18,10.94,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Belarus,Mother-to-child HIV transmission rate,Total,2016,7.21,Units,Rate per 100 of Population,Estimated value,Free,5.8,10.25,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Belarus,Mother-to-child HIV transmission rate,Total,2017,7.07,Units,Rate per 100 of Population,Estimated value,Free,5.49,10.25,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Belarus,Mother-to-child HIV transmission rate,Total,2018,7.15,Units,Rate per 100 of Population,Estimated value,Free,5.05,10.01,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Belarus,Mother-to-child HIV transmission rate,Total,2019,7.13,Units,Rate per 100 of Population,Estimated value,Free,4.89,9.66,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
